,p_steam,Theta,CAH,k_coat,delta_coat,N_s,alpha,bond
1525,2522.5830078125,106.1865234375,52.58349609375,2.56865234375,4.2276220703125006e-05,851074.3676757812,15071.067895828028,0.5544010355191332
1526,4968.5791015625,110.1708984375,87.43603515625,3.9754882812500005,2.5171826171875e-05,945800.8354492188,25698.857126363295,0.7770134777427437
1527,4997.5830078125,110.1708984375,87.43603515625,3.9754882812500005,2.5171826171875e-05,945800.8354492188,25701.42351015623,0.7770134777427441
1528,4968.5791015625,21.1865234375,87.43603515625,3.9754882812500005,2.5171826171875e-05,945800.8354492188,5127.518040956641,29.670008987900918
1529,4968.5791015625,110.1708984375,8.08349609375,3.9754882812500005,2.5171826171875e-05,945800.8354492188,37060.006800123556,0.07924427689223368
1530,4968.5791015625,110.1708984375,87.43603515625,7.4686523437500005,2.5171826171875e-05,945800.8354492188,38531.12274828934,0.7770134777427437
1531,4968.5791015625,110.1708984375,87.43603515625,3.9754882812500005,1.7326220703125e-05,945800.8354492188,32691.86590478478,0.7770134777427437
1532,4968.5791015625,110.1708984375,87.43603515625,3.9754882812500005,2.5171826171875e-05,351074.86767578125,25364.866659014675,0.7770134777427437
1533,4968.5791015625,21.1865234375,8.08349609375,7.4686523437500005,1.7326220703125e-05,351074.86767578125,14599.817859907967,2.6248366700150507
1534,4997.5830078125,110.1708984375,8.08349609375,7.4686523437500005,1.7326220703125e-05,351074.86767578125,69565.31144427782,0.0792442768922337
1535,4997.5830078125,21.1865234375,87.43603515625,7.4686523437500005,1.7326220703125e-05,351074.86767578125,9876.882243926719,29.670008987900932
1536,4997.5830078125,21.1865234375,8.08349609375,3.9754882812500005,1.7326220703125e-05,351074.86767578125,9594.703515028308,2.6248366700150525
1537,4997.5830078125,21.1865234375,8.08349609375,7.4686523437500005,2.5171826171875e-05,351074.86767578125,11398.238460532608,2.6248366700150525
1538,4997.5830078125,21.1865234375,8.08349609375,7.4686523437500005,1.7326220703125e-05,945800.8354492188,14711.087683287848,2.6248366700150525
1539,4997.5830078125,21.1865234375,8.08349609375,7.4686523437500005,1.7326220703125e-05,351074.86767578125,14601.541206429687,2.6248366700150525
1540,3731.0791015625,67.6708984375,20.68603515625,6.425488281250001,3.7646826171875004e-05,695801.0854492188,31965.45796609428,0.6412738651611717
1541,1285.0830078125,67.6708984375,20.68603515625,6.425488281250001,3.7646826171875004e-05,695801.0854492188,31339.45300637267,0.6412738651611718
1542,3731.0791015625,63.6865234375,20.68603515625,6.425488281250001,3.7646826171875004e-05,695801.0854492188,30362.156034156724,0.727674335566102
1543,3731.0791015625,67.6708984375,30.33349609375,6.425488281250001,3.7646826171875004e-05,695801.0854492188,30083.353624257245,0.9344718998809257
1544,3731.0791015625,67.6708984375,20.68603515625,9.91865234375,3.7646826171875004e-05,695801.0854492188,42353.517641233666,0.6412738651611717
1545,3731.0791015625,67.6708984375,20.68603515625,6.425488281250001,4.851220703125e-06,695801.0854492188,116545.98162947013,0.6412738651611717
1546,3731.0791015625,67.6708984375,20.68603515625,6.425488281250001,3.7646826171875004e-05,101075.11767578125,31088.999888309,0.6412738651611717
1547,3731.0791015625,63.6865234375,30.33349609375,9.91865234375,4.851220703125e-06,101075.11767578125,126418.38935839664,1.060375692497843
1548,1285.0830078125,67.6708984375,30.33349609375,9.91865234375,4.851220703125e-06,101075.11767578125,127083.78513385842,0.9344718998809258
1549,1285.0830078125,63.6865234375,20.68603515625,9.91865234375,4.851220703125e-06,101075.11767578125,128995.98397650298,0.7276743355661018
1550,1285.0830078125,63.6865234375,30.33349609375,6.425488281250001,4.851220703125e-06,101075.11767578125,95174.78336230812,1.0603756924978431
1551,1285.0830078125,63.6865234375,30.33349609375,9.91865234375,3.7646826171875004e-05,101075.11767578125,35913.60255965805,1.0603756924978431
1552,1285.0830078125,63.6865234375,30.33349609375,9.91865234375,4.851220703125e-06,695801.0854492188,129516.62941611196,1.0603756924978431
1553,1285.0830078125,63.6865234375,30.33349609375,9.91865234375,4.851220703125e-06,101075.11767578125,121207.03271240524,1.0603756924978431
1554,1256.0791015625,152.6708984375,65.18603515625,1.5254882812500001,1.2696826171875e-05,195801.58544921875,7691.693946266938,0.11033689699779772
1555,3760.0830078125,152.6708984375,65.18603515625,1.5254882812500001,1.2696826171875e-05,195801.58544921875,7828.412487675109,0.11033689699779772
1556,1256.0791015625,148.6865234375,65.18603515625,1.5254882812500001,1.2696826171875e-05,195801.58544921875,9176.67312259043,0.14114022767556506
1557,1256.0791015625,152.6708984375,74.83349609375,1.5254882812500001,1.2696826171875e-05,195801.58544921875,7527.519324638346,0.1268252663766026
1558,1256.0791015625,152.6708984375,65.18603515625,5.01865234375,1.2696826171875e-05,195801.58544921875,16635.408792077982,0.11033689699779772
1559,1256.0791015625,152.6708984375,65.18603515625,1.5254882812500001,2.9801220703125e-05,195801.58544921875,4329.191954942064,0.11033689699779772
1560,1256.0791015625,152.6708984375,65.18603515625,1.5254882812500001,1.2696826171875e-05,601074.6176757812,7801.200227846812,0.11033689699779772
1561,1256.0791015625,148.6865234375,74.83349609375,5.01865234375,2.9801220703125e-05,601074.6176757812,11396.977296951201,0.16056094897330161
1562,3760.0830078125,152.6708984375,74.83349609375,5.01865234375,2.9801220703125e-05,601074.6176757812,9718.846537479789,0.1268252663766026
1563,3760.0830078125,148.6865234375,65.18603515625,5.01865234375,2.9801220703125e-05,601074.6176757812,11844.101553438675,0.14114022767556508
1564,3760.0830078125,148.6865234375,74.83349609375,1.5254882812500001,2.9801220703125e-05,601074.6176757812,5232.265573257544,0.1605609489733016
1565,3760.0830078125,148.6865234375,74.83349609375,5.01865234375,1.2696826171875e-05,601074.6176757812,20162.81716464439,0.1605609489733016
1566,3760.0830078125,148.6865234375,74.83349609375,5.01865234375,2.9801220703125e-05,195801.58544921875,11418.27083409295,0.1605609489733016
1567,3760.0830078125,148.6865234375,74.83349609375,5.01865234375,2.9801220703125e-05,601074.6176757812,11604.85907783229,0.1605609489733016
1568,946.7041015625,35.7958984375,15.12353515625,4.58798828125,4.7003076171875004e-05,8301.77294921875,10138.877741764301,1.7144243063342135
1569,2213.2080078125,35.7958984375,15.12353515625,4.58798828125,4.7003076171875004e-05,8301.77294921875,10297.248846640903,1.7144243063342135
1570,946.7041015625,95.5615234375,15.12353515625,4.58798828125,4.7003076171875004e-05,8301.77294921875,23802.130444558752,0.21745446644665148
1571,946.7041015625,35.7958984375,47.02099609375,4.58798828125,4.7003076171875004e-05,8301.77294921875,8525.093576359539,5.1971082794810295
1572,946.7041015625,35.7958984375,15.12353515625,8.08115234375,4.7003076171875004e-05,8301.77294921875,14636.40237818665,1.7144243063342135
1573,946.7041015625,35.7958984375,15.12353515625,4.58798828125,2.6682470703125e-05,8301.77294921875,14637.46480862188,1.7144243063342135
1574,946.7041015625,35.7958984375,15.12353515625,4.58798828125,4.7003076171875004e-05,663574.5551757812,10623.563065249204,1.7144243063342135
1575,946.7041015625,95.5615234375,47.02099609375,8.08115234375,2.6682470703125e-05,663574.5551757812,44755.443737522735,0.6591917787239487
1576,2213.2080078125,35.7958984375,47.02099609375,8.08115234375,2.6682470703125e-05,663574.5551757812,19101.280224807764,5.19710827948103
1577,2213.2080078125,95.5615234375,15.12353515625,8.08115234375,2.6682470703125e-05,663574.5551757812,54551.784498097746,0.2174544664466515
1578,2213.2080078125,95.5615234375,47.02099609375,4.58798828125,2.6682470703125e-05,663574.5551757812,31693.34744737907,0.6591917787239485
1579,2213.2080078125,95.5615234375,47.02099609375,8.08115234375,4.7003076171875004e-05,663574.5551757812,31691.02952859704,0.6591917787239485
1580,2213.2080078125,95.5615234375,47.02099609375,8.08115234375,2.6682470703125e-05,8301.77294921875,40374.730287756356,0.6591917787239485
1581,2213.2080078125,95.5615234375,47.02099609375,8.08115234375,2.6682470703125e-05,663574.5551757812,45529.98906234279,0.6591917787239485
1582,3421.7041015625,120.7958984375,59.62353515625,9.48798828125,2.2053076171874998e-05,508301.27294921875,44492.822684565755,0.4119099719758864
1583,4688.2080078125,120.7958984375,59.62353515625,9.48798828125,2.2053076171874998e-05,508301.27294921875,44741.73474964363,0.4119099719758866
1584,3421.7041015625,10.5615234375,59.62353515625,9.48798828125,2.2053076171874998e-05,508301.27294921875,3311.8307389292086,97.3764316893625
1585,3421.7041015625,120.7958984375,2.52099609375,9.48798828125,2.2053076171874998e-05,508301.27294921875,73696.49016370196,0.01822625633443519
1586,3421.7041015625,120.7958984375,59.62353515625,3.1811523437500004,2.2053076171874998e-05,508301.27294921875,22156.58523199367,0.4119099719758864
1587,3421.7041015625,120.7958984375,59.62353515625,9.48798828125,1.732470703125e-06,508301.27294921875,199120.3237949792,0.4119099719758864
1588,3421.7041015625,120.7958984375,59.62353515625,9.48798828125,2.2053076171874998e-05,163575.05517578125,43316.468048497,0.4119099719758864
1589,3421.7041015625,10.5615234375,2.52099609375,3.1811523437500004,1.732470703125e-06,163575.05517578125,14472.874582349708,3.297173951763717
1590,4688.2080078125,120.7958984375,2.52099609375,3.1811523437500004,1.732470703125e-06,163575.05517578125,172766.96063037807,0.018226256334435188
1591,4688.2080078125,10.5615234375,59.62353515625,3.1811523437500004,1.732470703125e-06,163575.05517578125,8446.874445175816,97.37643168936252
1592,4688.2080078125,10.5615234375,2.52099609375,9.48798828125,1.732470703125e-06,163575.05517578125,28512.817557599818,3.297173951763718
1593,4688.2080078125,10.5615234375,2.52099609375,3.1811523437500004,2.2053076171874998e-05,163575.05517578125,2599.86086258287,3.297173951763718
1594,4688.2080078125,10.5615234375,2.52099609375,3.1811523437500004,1.732470703125e-06,508301.27294921875,14792.261194421088,3.297173951763718
1595,4688.2080078125,10.5615234375,2.52099609375,3.1811523437500004,1.732470703125e-06,163575.05517578125,14635.231347813798,3.297173951763718
1596,4659.2041015625,78.2958984375,37.37353515625,2.13798828125,9.578076171875001e-06,758301.0229492188,38219.23548591787,0.8383160642396938
1597,975.7080078125,78.2958984375,37.37353515625,2.13798828125,9.578076171875001e-06,758301.0229492188,37090.050509013025,0.8383160642396942
1598,4659.2041015625,53.0615234375,37.37353515625,2.13798828125,9.578076171875001e-06,758301.0229492188,27449.507458210992,1.8877435029792091
1599,4659.2041015625,78.2958984375,24.77099609375,2.13798828125,9.578076171875001e-06,758301.0229492188,40793.13948003822,0.5612112237678705
1600,4659.2041015625,78.2958984375,37.37353515625,0.73115234375,9.578076171875001e-06,758301.0229492188,18960.828212491007,0.8383160642396938
1601,4659.2041015625,78.2958984375,37.37353515625,2.13798828125,1.4207470703125001e-05,758301.0229492188,29605.84028207445,0.8383160642396938
1602,4659.2041015625,78.2958984375,37.37353515625,2.13798828125,9.578076171875001e-06,413574.80517578125,37907.511794362865,0.8383160642396938
1603,4659.2041015625,53.0615234375,24.77099609375,0.73115234375,1.4207470703125001e-05,413574.80517578125,11009.213182726824,1.2637510918124266
1604,975.7080078125,78.2958984375,24.77099609375,0.73115234375,1.4207470703125001e-05,413574.80517578125,15050.760073091311,0.5612112237678707
1605,975.7080078125,53.0615234375,37.37353515625,0.73115234375,1.4207470703125001e-05,413574.80517578125,10080.372713203014,1.8877435029792096
1606,975.7080078125,53.0615234375,24.77099609375,2.13798828125,1.4207470703125001e-05,413574.80517578125,21847.461282608172,1.2637510918124266
1607,975.7080078125,53.0615234375,24.77099609375,0.73115234375,9.578076171875001e-06,413574.80517578125,13970.499400047167,1.2637510918124266
1608,975.7080078125,53.0615234375,24.77099609375,0.73115234375,1.4207470703125001e-05,758301.0229492188,10771.036698665957,1.2637510918124266
1609,975.7080078125,53.0615234375,24.77099609375,0.73115234375,1.4207470703125001e-05,413574.80517578125,10726.89824338876,1.2637510918124266
1610,2184.2041015625,163.2958984375,81.87353515625,7.0379882812500005,3.4528076171875e-05,258301.52294921875,5400.0095450730705,0.06386863630118375
1611,3450.7080078125,163.2958984375,81.87353515625,7.0379882812500005,3.4528076171875e-05,258301.52294921875,5439.048881448392,0.06386863630118374
1612,2184.2041015625,138.0615234375,81.87353515625,7.0379882812500005,3.4528076171875e-05,258301.52294921875,18141.02979080268,0.2926479038042788
1613,2184.2041015625,163.2958984375,69.27099609375,7.0379882812500005,3.4528076171875e-05,258301.52294921875,5579.214191175385,0.05157262993332199
1614,2184.2041015625,163.2958984375,81.87353515625,5.63115234375,3.4528076171875e-05,258301.52294921875,4652.433918674399,0.06386863630118375
1615,2184.2041015625,163.2958984375,81.87353515625,7.0379882812500005,3.9157470703125e-05,258301.52294921875,4965.434207314079,0.06386863630118375
1616,2184.2041015625,163.2958984375,81.87353515625,7.0379882812500005,3.4528076171875e-05,913574.3051757812,5481.607219038695,0.06386863630118375
1617,2184.2041015625,138.0615234375,69.27099609375,5.63115234375,3.9157470703125e-05,913574.3051757812,15068.629404275483,0.2538476269019646
1618,3450.7080078125,163.2958984375,69.27099609375,5.63115234375,3.9157470703125e-05,913574.3051757812,4504.034375672546,0.051572629933321956
1619,3450.7080078125,138.0615234375,81.87353515625,5.63115234375,3.9157470703125e-05,913574.3051757812,14841.523616023474,0.29264790380427874
1620,3450.7080078125,138.0615234375,69.27099609375,7.0379882812500005,3.9157470703125e-05,913574.3051757812,17562.04454460023,0.2538476269019646
1621,3450.7080078125,138.0615234375,69.27099609375,5.63115234375,3.4528076171875e-05,913574.3051757812,16484.335385631053,0.2538476269019646
1622,3450.7080078125,138.0615234375,69.27099609375,5.63115234375,3.9157470703125e-05,258301.52294921875,14934.650595238336,0.2538476269019646
1623,3450.7080078125,138.0615234375,69.27099609375,5.63115234375,3.9157470703125e-05,913574.3051757812,15183.016005412766,0.2538476269019646
1624,1565.4541015625,57.0458984375,48.49853515625,5.812988281250001,2.8290576171875e-05,133301.64794921875,25883.533869579212,2.0878244386250926
1625,356.9580078125,57.0458984375,48.49853515625,5.812988281250001,2.8290576171875e-05,133301.64794921875,24977.201613568388,2.087824438625092
1626,1565.4541015625,74.3115234375,48.49853515625,5.812988281250001,2.8290576171875e-05,133301.64794921875,32284.43083719831,1.2031563200766584
1627,1565.4541015625,57.0458984375,35.89599609375,5.812988281250001,2.8290576171875e-05,133301.64794921875,27119.142206680466,1.5664950478938224
1628,1565.4541015625,57.0458984375,48.49853515625,4.4061523437500005,2.8290576171875e-05,133301.64794921875,21668.06535599335,2.0878244386250926
1629,1565.4541015625,57.0458984375,48.49853515625,5.812988281250001,2.0444970703125e-05,133301.64794921875,31814.301714668592,2.0878244386250926
1630,1565.4541015625,57.0458984375,48.49853515625,5.812988281250001,2.8290576171875e-05,788574.4301757812,26498.53762696612,2.0878244386250926
1631,1565.4541015625,74.3115234375,35.89599609375,4.4061523437500005,2.0444970703125e-05,788574.4301757812,35844.84130030188,0.902728401092675
1632,356.9580078125,57.0458984375,35.89599609375,4.4061523437500005,2.0444970703125e-05,788574.4301757812,27629.71927034947,1.5664950478938222
1633,356.9580078125,74.3115234375,48.49853515625,4.4061523437500005,2.0444970703125e-05,788574.4301757812,33061.55027018252,1.203156320076659
1634,356.9580078125,74.3115234375,35.89599609375,5.812988281250001,2.0444970703125e-05,788574.4301757812,41265.838608105994,0.9027284010926752
1635,356.9580078125,74.3115234375,35.89599609375,4.4061523437500005,2.8290576171875e-05,788574.4301757812,28154.993233999245,0.9027284010926752
1636,356.9580078125,74.3115234375,35.89599609375,4.4061523437500005,2.0444970703125e-05,133301.64794921875,33687.22877109173,0.9027284010926752
1637,356.9580078125,74.3115234375,35.89599609375,4.4061523437500005,2.0444970703125e-05,788574.4301757812,34646.64498905262,0.9027284010926752
1638,4040.4541015625,142.0458984375,3.99853515625,0.9129882812500001,3.3405761718749998e-06,633301.1479492188,31774.31635424241,0.01300715692308938
1639,2831.9580078125,142.0458984375,3.99853515625,0.9129882812500001,3.3405761718749998e-06,633301.1479492188,31594.25995003718,0.013007156923089382
1640,4040.4541015625,159.3115234375,3.99853515625,0.9129882812500001,3.3405761718749998e-06,633301.1479492188,14345.663453277231,0.004170743372275091
1641,4040.4541015625,142.0458984375,80.39599609375,0.9129882812500001,3.3405761718749998e-06,633301.1479492188,20011.00420115821,0.2408747598466326
1642,4040.4541015625,142.0458984375,3.99853515625,9.30615234375,3.3405761718749998e-06,633301.1479492188,135769.3531296076,0.01300715692308938
1643,4040.4541015625,142.0458984375,3.99853515625,0.9129882812500001,4.5394970703125003e-05,633301.1479492188,5008.410581565408,0.01300715692308938
1644,4040.4541015625,142.0458984375,3.99853515625,0.9129882812500001,3.3405761718749998e-06,288574.93017578125,31351.053921452192,0.01300715692308938
1645,4040.4541015625,159.3115234375,80.39599609375,9.30615234375,4.5394970703125003e-05,288574.93017578125,7427.950527860178,0.08687629011347509
1646,2831.9580078125,142.0458984375,80.39599609375,9.30615234375,4.5394970703125003e-05,288574.93017578125,16328.741131214774,0.24087475984663267
1647,2831.9580078125,159.3115234375,3.99853515625,9.30615234375,4.5394970703125003e-05,288574.93017578125,11571.387706894628,0.004170743372275092
1648,2831.9580078125,159.3115234375,80.39599609375,0.9129882812500001,4.5394970703125003e-05,288574.93017578125,1469.7003696661004,0.08687629011347509
1649,2831.9580078125,159.3115234375,80.39599609375,9.30615234375,3.3405761718749998e-06,288574.93017578125,37976.45376956485,0.08687629011347509
1650,2831.9580078125,159.3115234375,80.39599609375,9.30615234375,4.5394970703125003e-05,633301.1479492188,7461.8603424767,0.08687629011347509
1651,2831.9580078125,159.3115234375,80.39599609375,9.30615234375,4.5394970703125003e-05,288574.93017578125,7385.821512413041,0.08687629011347509
1652,2802.9541015625,14.5458984375,70.74853515625,8.26298828125,1.5815576171875e-05,883300.8979492188,6232.875737012269,56.02367288584691
1653,1594.4580078125,14.5458984375,70.74853515625,8.26298828125,1.5815576171875e-05,883300.8979492188,6143.124076752342,56.023672885846906
1654,2802.9541015625,116.8115234375,70.74853515625,8.26298828125,1.5815576171875e-05,883300.8979492188,52134.59278551719,0.5400742837049913
1655,2802.9541015625,14.5458984375,58.14599609375,8.26298828125,1.5815576171875e-05,883300.8979492188,6496.267564294508,43.425071584088975
1656,2802.9541015625,14.5458984375,70.74853515625,6.856152343750001,1.5815576171875e-05,883300.8979492188,5517.056976882041,56.02367288584691
1657,2802.9541015625,14.5458984375,70.74853515625,8.26298828125,3.2919970703125005e-05,883300.8979492188,3846.4574652986203,56.02367288584691
1658,2802.9541015625,14.5458984375,70.74853515625,8.26298828125,1.5815576171875e-05,38575.18017578125,6071.2048245276055,56.02367288584691
1659,2802.9541015625,116.8115234375,58.14599609375,6.856152343750001,3.2919970703125005e-05,38575.18017578125,28074.966030148775,0.4533218106511115
1660,1594.4580078125,14.5458984375,58.14599609375,6.856152343750001,3.2919970703125005e-05,38575.18017578125,3430.4203494208277,43.42507158408897
1661,1594.4580078125,116.8115234375,70.74853515625,6.856152343750001,3.2919970703125005e-05,38575.18017578125,27014.41801331222,0.5400742837049913
1662,1594.4580078125,116.8115234375,58.14599609375,8.26298828125,3.2919970703125005e-05,38575.18017578125,31186.58151089395,0.4533218106511112
1663,1594.4580078125,116.8115234375,58.14599609375,6.856152343750001,1.5815576171875e-05,38575.18017578125,43432.40623274529,0.4533218106511112
1664,1594.4580078125,116.8115234375,58.14599609375,6.856152343750001,3.2919970703125005e-05,883300.8979492188,29618.891856050144,0.4533218106511112
1665,1594.4580078125,116.8115234375,58.14599609375,6.856152343750001,3.2919970703125005e-05,38575.18017578125,27794.098572446623,0.4533218106511112
1666,327.9541015625,99.5458984375,26.24853515625,3.3629882812500003,4.0765576171875e-05,383301.39794921875,20368.49070761484,0.3383405395662993
1667,4069.4580078125,99.5458984375,26.24853515625,3.3629882812500003,4.0765576171875e-05,383301.39794921875,21302.80147062673,0.33834053956629934
1668,327.9541015625,31.8115234375,26.24853515625,3.3629882812500003,4.0765576171875e-05,383301.39794921875,7150.042594765136,3.747832664175857
1669,327.9541015625,99.5458984375,13.64599609375,3.3629882812500003,4.0765576171875e-05,383301.39794921875,22558.928045575864,0.17702385225649817
1670,327.9541015625,99.5458984375,26.24853515625,1.9561523437500001,4.0765576171875e-05,383301.39794921875,14240.049203897273,0.3383405395662993
1671,327.9541015625,99.5458984375,26.24853515625,3.3629882812500003,7.969970703125e-06,383301.39794921875,57415.90446949218,0.3383405395662993
1672,327.9541015625,99.5458984375,26.24853515625,3.3629882812500003,4.0765576171875e-05,538574.6801757812,20448.175432282762,0.3383405395662993
1673,327.9541015625,31.8115234375,13.64599609375,1.9561523437500001,7.969970703125e-06,538574.6801757812,16219.845004294351,1.9609112661332078
1674,4069.4580078125,99.5458984375,13.64599609375,1.9561523437500001,7.969970703125e-06,538574.6801757812,48237.49931301522,0.17702385225649822
1675,4069.4580078125,31.8115234375,26.24853515625,1.9561523437500001,7.969970703125e-06,538574.6801757812,15544.598471320882,3.7478326641758573
1676,4069.4580078125,31.8115234375,13.64599609375,3.3629882812500003,7.969970703125e-06,538574.6801757812,24584.226914754152,1.960911266133208
1677,4069.4580078125,31.8115234375,13.64599609375,1.9561523437500001,4.0765576171875e-05,538574.6801757812,5704.982460401652,1.960911266133208
1678,4069.4580078125,31.8115234375,13.64599609375,1.9561523437500001,7.969970703125e-06,383301.39794921875,17189.887859727016,1.960911266133208
1679,4069.4580078125,31.8115234375,13.64599609375,1.9561523437500001,7.969970703125e-06,538574.6801757812,17241.021875448696,1.960911266133208
1680,250.6103515625,49.0771484375,8.17041015625,1.67861328125,2.560888671875e-06,273926.50732421875,56619.084578991366,0.49172951157838707
1681,1826.4892578125,49.0771484375,8.17041015625,1.67861328125,2.560888671875e-06,273926.50732421875,61528.5975398539,0.491729511578387
1682,250.6103515625,13.2177734375,8.17041015625,1.67861328125,2.560888671875e-06,273926.50732421875,8010.217976747551,6.8172612825397545
1683,250.6103515625,49.0771484375,84.56787109375,1.67861328125,2.560888671875e-06,273926.50732421875,39172.15857070202,4.644001592121487
1684,250.6103515625,49.0771484375,8.17041015625,7.31552734375,2.560888671875e-06,273926.50732421875,119861.15468284304,0.49172951157838707
1685,250.6103515625,49.0771484375,8.17041015625,1.67861328125,1.3427783203125001e-05,273926.50732421875,20266.22314865974,0.49172951157838707
1686,250.6103515625,49.0771484375,8.17041015625,1.67861328125,2.560888671875e-06,147950.07080078125,55898.97611567805,0.49172951157838707
1687,250.6103515625,13.2177734375,84.56787109375,7.31552734375,1.3427783203125001e-05,147950.07080078125,4703.68701681443,90.73769484323553
1688,1826.4892578125,49.0771484375,84.56787109375,7.31552734375,1.3427783203125001e-05,147950.07080078125,37503.325982212766,4.644001592121487
1689,1826.4892578125,13.2177734375,8.17041015625,7.31552734375,1.3427783203125001e-05,147950.07080078125,7750.868811383182,6.817261282539754
1690,1826.4892578125,13.2177734375,84.56787109375,1.67861328125,1.3427783203125001e-05,147950.07080078125,1938.8708384538395,90.7376948432355
1691,1826.4892578125,13.2177734375,84.56787109375,7.31552734375,2.560888671875e-06,147950.07080078125,14176.089007830298,90.7376948432355
1692,1826.4892578125,13.2177734375,84.56787109375,7.31552734375,1.3427783203125001e-05,273926.50732421875,5138.654405401041,90.7376948432355
1693,1826.4892578125,13.2177734375,84.56787109375,7.31552734375,1.3427783203125001e-05,147950.07080078125,5113.6018806983875,90.7376948432355
1694,2725.6103515625,134.0771484375,52.67041015625,6.578613281250001,2.7510888671875e-05,773926.0073242188,24228.749866757316,0.23319503917722828
1695,4301.4892578125,134.0771484375,52.67041015625,6.578613281250001,2.7510888671875e-05,773926.0073242188,24416.073392544662,0.23319503917722825
1696,2725.6103515625,98.2177734375,52.67041015625,6.578613281250001,2.7510888671875e-05,773926.0073242188,38429.64942922658,0.6842406855829618
1697,2725.6103515625,134.0771484375,40.06787109375,6.578613281250001,2.7510888671875e-05,773926.0073242188,25261.54846682453,0.18007940288669944
1698,2725.6103515625,134.0771484375,52.67041015625,2.4155273437500004,2.7510888671875e-05,773926.0073242188,12589.845332414587,0.23319503917722828
1699,2725.6103515625,134.0771484375,52.67041015625,6.578613281250001,3.8377783203125e-05,773926.0073242188,19532.418002283648,0.23319503917722828
1700,2725.6103515625,134.0771484375,52.67041015625,6.578613281250001,2.7510888671875e-05,647949.5708007812,24168.317314218657,0.23319503917722828
1701,2725.6103515625,98.2177734375,40.06787109375,2.4155273437500004,3.8377783203125e-05,647949.5708007812,16758.820772854528,0.5283888307629058
1702,4301.4892578125,134.0771484375,40.06787109375,2.4155273437500004,3.8377783203125e-05,647949.5708007812,10555.452725054924,0.18007940288669944
1703,4301.4892578125,98.2177734375,52.67041015625,2.4155273437500004,3.8377783203125e-05,647949.5708007812,16209.283443388287,0.684240685582962
1704,4301.4892578125,98.2177734375,40.06787109375,6.578613281250001,3.8377783203125e-05,647949.5708007812,32540.505067986385,0.528388830762906
1705,4301.4892578125,98.2177734375,40.06787109375,2.4155273437500004,2.7510888671875e-05,647949.5708007812,21039.012869516177,0.528388830762906
1706,4301.4892578125,98.2177734375,40.06787109375,2.4155273437500004,3.8377783203125e-05,773926.0073242188,16911.666034143345,0.528388830762906
1707,4301.4892578125,98.2177734375,40.06787109375,2.4155273437500004,3.8377783203125e-05,647949.5708007812,16885.16138520835,0.528388830762906
1708,3963.1103515625,6.5771484375,30.42041015625,4.12861328125,3.9985888671875004e-05,523926.25732421875,637.643374657129,120.5154607417889
1709,588.9892578125,6.5771484375,30.42041015625,4.12861328125,3.9985888671875004e-05,523926.25732421875,616.8418882091296,120.51546074178891
1710,3963.1103515625,140.7177734375,30.42041015625,4.12861328125,3.9985888671875004e-05,523926.25732421875,12703.4786552285,0.1041186844630517
1711,3963.1103515625,6.5771484375,17.81787109375,4.12861328125,3.9985888671875004e-05,523926.25732421875,700.1212449623731,61.250699381107175
1712,3963.1103515625,6.5771484375,30.42041015625,4.86552734375,3.9985888671875004e-05,523926.25732421875,716.3010817685783,120.5154607417889
1713,3963.1103515625,6.5771484375,30.42041015625,4.12861328125,2.5902783203124998e-05,523926.25732421875,865.5670651828003,120.5154607417889
1714,3963.1103515625,6.5771484375,30.42041015625,4.12861328125,3.9985888671875004e-05,897949.3208007812,638.3626377152608,120.5154607417889
1715,3963.1103515625,140.7177734375,17.81787109375,4.86552734375,2.5902783203124998e-05,897949.3208007812,20618.266032466174,0.06145837441187968
1716,588.9892578125,6.5771484375,17.81787109375,4.86552734375,2.5902783203124998e-05,897949.3208007812,1033.177019478048,61.25069938110717
1717,588.9892578125,140.7177734375,30.42041015625,4.86552734375,2.5902783203124998e-05,897949.3208007812,18367.6328489081,0.10411868446305171
1718,588.9892578125,140.7177734375,17.81787109375,4.12861328125,2.5902783203124998e-05,897949.3208007812,17924.473200231805,0.061458374411879686
1719,588.9892578125,140.7177734375,17.81787109375,4.86552734375,3.9985888671875004e-05,897949.3208007812,14990.33147831415,0.061458374411879686
1720,588.9892578125,140.7177734375,17.81787109375,4.86552734375,2.5902783203124998e-05,523926.25732421875,19827.395954555806,0.061458374411879686
1721,588.9892578125,140.7177734375,17.81787109375,4.86552734375,2.5902783203124998e-05,897949.3208007812,19967.437766696356,0.061458374411879686
1722,1488.1103515625,91.5771484375,74.92041015625,9.02861328125,1.5035888671875e-05,23926.75732421875,58622.96201699533,1.114707645676216
1723,3063.9892578125,91.5771484375,74.92041015625,9.02861328125,1.5035888671875e-05,23926.75732421875,59554.71257513372,1.1147076456762162
1724,1488.1103515625,55.7177734375,74.92041015625,9.02861328125,1.5035888671875e-05,23926.75732421875,44109.283778227385,3.244228714830429
1725,1488.1103515625,91.5771484375,62.31787109375,9.02861328125,1.5035888671875e-05,23926.75732421875,60205.53741125509,0.9482989542312378
1726,1488.1103515625,91.5771484375,74.92041015625,9.76552734375,1.5035888671875e-05,23926.75732421875,61330.887617397435,1.114707645676216
1727,1488.1103515625,91.5771484375,74.92041015625,9.02861328125,9.52783203125e-07,23926.75732421875,218483.6855100777,1.114707645676216
