,p_steam,Theta,CAH,N_s,alpha,bond
2463,121.044921875,86.5693359375,35.474609375,889160.2670898438,269806.48178406694,0.6368580797255494
2464,121.044921875,86.5693359375,34.283203125,591309.0024414062,266025.12264520186,0.6161229835426735
2465,121.044921875,86.0908203125,35.474609375,591309.0024414062,263282.69728500675,0.6449975512866424
2466,124.345703125,86.5693359375,35.474609375,591309.0024414062,267939.49176976783,0.6368580797255491
2467,124.345703125,86.0908203125,34.283203125,591309.0024414062,268114.10958441574,0.6239974467273791
2468,124.345703125,86.0908203125,35.474609375,889160.2670898438,271939.4225071278,0.6449975512866422
2469,124.345703125,86.0908203125,35.474609375,591309.0024414062,266643.51173456496,0.6449975512866422
2470,111.044921875,91.5693359375,24.283203125,389160.76708984375,276424.2091692481,0.3855615822536731
2471,114.345703125,91.5693359375,24.283203125,389160.76708984375,280183.570895992,0.385561582253673
2472,111.044921875,91.0908203125,24.283203125,389160.76708984375,275312.46086505544,0.39040517004330844
2473,111.044921875,91.5693359375,25.474609375,389160.76708984375,274268.31819164177,0.4041731948156547
2474,111.044921875,91.5693359375,24.283203125,91309.50244140625,247450.0174141441,0.3855615822536731
2475,111.044921875,91.0908203125,25.474609375,91309.50244140625,244699.38877100186,0.40925058955987237
2476,114.345703125,91.5693359375,25.474609375,91309.50244140625,248579.27772378002,0.4041731948156546
2477,114.345703125,91.0908203125,24.283203125,91309.50244140625,249700.47997157995,0.3904051700433084
2478,114.345703125,91.0908203125,25.474609375,389160.76708984375,276884.94164852216,0.4092505895598723
2479,114.345703125,91.0908203125,25.474609375,91309.50244140625,247753.74334568836,0.4092505895598723
2480,110.732421875,83.9130859375,31.470703125,92286.06396484375,222765.44211388504,0.6085498314997423
2481,128.408203125,83.9130859375,31.470703125,92286.06396484375,237516.36119915653,0.6085498314997423
2482,110.732421875,92.1845703125,31.470703125,92286.06396484375,238169.1827694362,0.48923079689225757
2483,110.732421875,83.9130859375,34.537109375,92286.06396484375,219446.71796117153,0.6661219421436864
2484,110.732421875,83.9130859375,31.470703125,200684.39306640625,236114.86743317597,0.6085498314997423
2485,110.732421875,92.1845703125,34.537109375,200684.39306640625,250333.8845486479,0.5355146804974703
2486,128.408203125,83.9130859375,34.537109375,200684.39306640625,248761.05779035095,0.6661219421436863
2487,128.408203125,92.1845703125,31.470703125,200684.39306640625,271306.34982012096,0.4892307968922575
2488,128.408203125,92.1845703125,34.537109375,92286.06396484375,249617.11975243367,0.5355146804974703
2489,128.408203125,92.1845703125,34.537109375,200684.39306640625,267262.15766972146,0.5355146804974703
2490,120.732421875,88.9130859375,41.470703125,592285.5639648438,263689.18175947847,0.6957400585900071
2491,118.408203125,88.9130859375,41.470703125,592285.5639648438,261293.77860249186,0.695740058590007
2492,120.732421875,87.1845703125,41.470703125,592285.5639648438,259338.17872067203,0.7281646549560691
2493,120.732421875,88.9130859375,24.537109375,592285.5639648438,287032.8931350763,0.41756775656573225
2494,120.732421875,88.9130859375,41.470703125,700683.8930664062,265977.99071093986,0.6957400585900071
2495,120.732421875,87.1845703125,24.537109375,700683.8930664062,284693.8840306519,0.4370282803561334
2496,118.408203125,88.9130859375,24.537109375,700683.8930664062,286878.58495135664,0.41756775656573214
2497,118.408203125,87.1845703125,41.470703125,700683.8930664062,259141.5332181799,0.7281646549560689
2498,118.408203125,87.1845703125,24.537109375,592285.5639648438,279720.5442742841,0.4370282803561332
2499,118.408203125,87.1845703125,24.537109375,700683.8930664062,282081.7492294748,0.4370282803561332
2500,125.732421875,86.4130859375,26.470703125,342285.81396484375,273324.94484885014,0.48059584378557924
2501,113.408203125,86.4130859375,26.470703125,342285.81396484375,260597.5551016821,0.48059584378557935
2502,125.732421875,84.6845703125,26.470703125,342285.81396484375,268652.1421822329,0.5032421518433997
2503,125.732421875,86.4130859375,39.537109375,342285.81396484375,256168.57307715746,0.709966191493444
2504,125.732421875,86.4130859375,26.470703125,950683.6430664062,288496.2678070432,0.48059584378557924
2505,125.732421875,84.6845703125,39.537109375,950683.6430664062,265450.3663433408,0.7434207319167513
2506,113.408203125,86.4130859375,39.537109375,950683.6430664062,257337.06800059057,0.7099661914934441
2507,113.408203125,84.6845703125,26.470703125,950683.6430664062,269515.0721742947,0.5032421518433998
2508,113.408203125,84.6845703125,39.537109375,342285.81396484375,240015.34231304616,0.7434207319167514
2509,113.408203125,84.6845703125,39.537109375,950683.6430664062,252598.00440139143,0.7434207319167514
2510,115.732421875,91.4130859375,36.470703125,842285.3139648438,274749.19847348466,0.5759703690098747
2511,123.408203125,91.4130859375,36.470703125,842285.3139648438,283216.213523538,0.5759703690098746
2512,115.732421875,89.6845703125,36.470703125,842285.3139648438,270447.9727133858,0.60259305654065
2513,115.732421875,91.4130859375,29.537109375,842285.3139648438,284270.51488486555,0.46920324778706063
2514,115.732421875,91.4130859375,36.470703125,450684.14306640625,265756.0186987981,0.5759703690098747
2515,115.732421875,89.6845703125,29.537109375,450684.14306640625,270852.0974545082,0.4908909111224737
2516,123.408203125,91.4130859375,29.537109375,450684.14306640625,283237.890569104,0.4692032477870607
2517,123.408203125,89.6845703125,36.470703125,450684.14306640625,269692.8446601017,0.60259305654065
2518,123.408203125,89.6845703125,29.537109375,842285.3139648438,288476.77582091535,0.4908909111224736
2519,123.408203125,89.6845703125,29.537109375,450684.14306640625,279038.3886772642,0.4908909111224736
2520,118.232421875,87.6630859375,43.970703125,967285.1889648438,261673.76997169375,0.7602798186698079
2521,120.908203125,87.6630859375,43.970703125,967285.1889648438,264490.37420750776,0.7602798186698079
2522,118.232421875,90.9345703125,43.970703125,967285.1889648438,269988.7622538817,0.6977337525622987
2523,118.232421875,87.6630859375,42.037109375,967285.1889648438,263543.5687784585,0.728397309968355
2524,118.232421875,87.6630859375,43.970703125,825683.7680664062,259814.4861473916,0.7602798186698079
2525,118.232421875,90.9345703125,42.037109375,825683.7680664062,269906.3788502106,0.66847412749914
2526,120.908203125,87.6630859375,42.037109375,825683.7680664062,264473.99855759344,0.7283973099683552
2527,120.908203125,90.9345703125,43.970703125,825683.7680664062,270841.86678888666,0.6977337525622989
2528,120.908203125,90.9345703125,42.037109375,967285.1889648438,274825.2705207477,0.6684741274991401
2529,120.908203125,90.9345703125,42.037109375,825683.7680664062,272777.31658578734,0.6684741274991401
2530,128.232421875,92.6630859375,33.970703125,467285.68896484375,285337.3762196912,0.5204697339880942
2531,110.908203125,92.6630859375,33.970703125,467285.68896484375,266874.00333615247,0.5204697339880939
2532,128.232421875,85.9345703125,33.970703125,467285.68896484375,268550.6882468236,0.6210517535066491
2533,128.232421875,92.6630859375,32.037109375,467285.68896484375,288051.7481001923,0.49164511925316795
2534,128.232421875,92.6630859375,33.970703125,325684.26806640625,278694.60322137544,0.5204697339880942
2535,128.232421875,85.9345703125,32.037109375,325684.26806640625,265307.7008008419,0.5866567131109109
2536,110.908203125,92.6630859375,32.037109375,325684.26806640625,263433.8799901958,0.49164511925316784
2537,110.908203125,85.9345703125,33.970703125,325684.26806640625,245770.75758696953,0.6210517535066491
2538,110.908203125,85.9345703125,32.037109375,467285.68896484375,253274.00437805476,0.586656713110911
2539,110.908203125,85.9345703125,32.037109375,325684.26806640625,248107.8035460018,0.586656713110911
2540,123.232421875,85.1630859375,38.970703125,717285.4389648438,261515.91198719793,0.7238726873449033
2541,115.908203125,85.1630859375,38.970703125,717285.4389648438,253990.31958417807,0.7238726873449033
2542,123.232421875,83.4345703125,38.970703125,717285.4389648438,256627.47755728636,0.7582061592574768
2543,123.232421875,85.1630859375,37.037109375,717285.4389648438,263654.5090207466,0.6892506173281715
2544,123.232421875,85.1630859375,38.970703125,75684.51806640625,224121.24767797958,0.7238726873449033
2545,123.232421875,83.4345703125,37.037109375,75684.51806640625,222498.6576496194,0.7219419553555247
2546,115.908203125,85.1630859375,37.037109375,75684.51806640625,220150.5985168452,0.6892506173281715
2547,115.908203125,83.4345703125,38.970703125,75684.51806640625,214986.80067987426,0.7582061592574767
2548,115.908203125,83.4345703125,37.037109375,717285.4389648438,251253.87189204711,0.7219419553555247
2549,115.908203125,83.4345703125,37.037109375,75684.51806640625,216743.82870921033,0.7219419553555247
2550,113.232421875,90.1630859375,28.970703125,217285.93896484375,257534.8053412532,0.4756830108017923
2551,125.908203125,90.1630859375,28.970703125,217285.93896484375,270040.1572540646,0.47568301080179226
2552,113.232421875,88.4345703125,28.970703125,217285.93896484375,253768.32585431973,0.4977530466874194
2553,113.232421875,90.1630859375,27.037109375,217285.93896484375,260446.64889622034,0.4445475398542303
2554,113.232421875,90.1630859375,28.970703125,575684.0180664062,273794.97271100734,0.4756830108017923
2555,113.232421875,88.4345703125,27.037109375,575684.0180664062,272478.8706966534,0.46517299826804387
2556,125.908203125,90.1630859375,27.037109375,575684.0180664062,290980.13820664847,0.44454753985423023
2557,125.908203125,88.4345703125,28.970703125,575684.0180664062,283198.3166135459,0.4977530466874194
2558,125.908203125,88.4345703125,27.037109375,217285.93896484375,269169.7386442007,0.465172998268044
2559,125.908203125,88.4345703125,27.037109375,575684.0180664062,286401.3239988897,0.465172998268044
2560,114.482421875,85.7880859375,37.720703125,404785.75146484375,248058.5458292061,0.6899273531860777
2561,119.658203125,85.7880859375,37.720703125,404785.75146484375,253234.66761930974,0.6899273531860777
2562,114.482421875,90.3095703125,37.720703125,404785.75146484375,258855.26287260524,0.6124049846877797
2563,114.482421875,85.7880859375,43.287109375,404785.75146484375,242682.18883716734,0.7871826709188058
2564,114.482421875,85.7880859375,37.720703125,763183.8305664062,256237.54148609994,0.6899273531860777
2565,114.482421875,90.3095703125,43.287109375,763183.8305664062,262090.89996126766,0.6987323945112499
2566,119.658203125,85.7880859375,43.287109375,763183.8305664062,256034.10242873323,0.7871826709188054
2567,119.658203125,90.3095703125,37.720703125,763183.8305664062,273561.3369546894,0.6124049846877797
2568,119.658203125,90.3095703125,43.287109375,404785.75146484375,258467.32196879233,0.69873239451125
2569,119.658203125,90.3095703125,43.287109375,763183.8305664062,267630.78827469336,0.69873239451125
2570,124.482421875,90.7880859375,27.720703125,904785.2514648438,296655.3994416159,0.4481860701225299
2571,129.658203125,90.7880859375,27.720703125,904785.2514648438,302414.63876451296,0.4481860701225298
2572,124.482421875,85.3095703125,27.720703125,904785.2514648438,281055.83390501764,0.5178344633933135
2573,124.482421875,90.7880859375,33.287109375,904785.2514648438,287977.8104724379,0.5358574749544569
2574,124.482421875,90.7880859375,27.720703125,263184.33056640625,275858.3695102709,0.4481860701225299
2575,124.482421875,85.3095703125,33.287109375,263184.33056640625,254953.7232357384,0.6191300589116373
2576,129.658203125,90.7880859375,33.287109375,263184.33056640625,272719.0798908774,0.5358574749544569
2577,129.658203125,85.3095703125,27.720703125,263184.33056640625,267548.62090112537,0.5178344633933136
2578,129.658203125,85.3095703125,33.287109375,904785.2514648438,278194.5130376981,0.6191300589116375
2579,129.658203125,85.3095703125,33.287109375,263184.33056640625,259724.67739073833,0.6191300589116375
2580,129.482421875,83.2880859375,42.720703125,154786.00146484375,235266.5278622369,0.831186843594098
2581,124.658203125,83.2880859375,42.720703125,154786.00146484375,231325.4706213636,0.831186843594098
2582,129.482421875,87.8095703125,42.720703125,154786.00146484375,245265.51709330495,0.7368399107847019
2583,129.482421875,83.2880859375,38.287109375,154786.00146484375,239405.69685663882,0.7483578836191004
2584,129.482421875,83.2880859375,42.720703125,13184.58056640625,183879.06214059383,0.831186843594098
2585,129.482421875,87.8095703125,38.287109375,13184.58056640625,192057.60220269844,0.6634127578542462
2586,124.658203125,83.2880859375,38.287109375,13184.58056640625,184588.4841974725,0.7483578836191002
2587,124.658203125,87.8095703125,42.720703125,13184.58056640625,186283.10386218064,0.736839910784702
2588,124.658203125,87.8095703125,38.287109375,154786.00146484375,245464.50099358347,0.6634127578542458
2589,124.658203125,87.8095703125,38.287109375,13184.58056640625,189557.58910612622,0.6634127578542458
2590,119.482421875,88.2880859375,32.720703125,654785.5014648438,272361.48169353505,0.5626917324890387
2591,114.658203125,88.2880859375,32.720703125,654785.5014648438,267106.36498935096,0.5626917324890386
2592,119.482421875,92.8095703125,32.720703125,654785.5014648438,283600.0526548886,0.49994312924959616
2593,119.482421875,88.2880859375,28.287109375,654785.5014648438,278870.5929522605,0.48812896234744074
2594,119.482421875,88.2880859375,32.720703125,513184.08056640625,268887.23950369813,0.5626917324890387
2595,119.482421875,92.8095703125,28.287109375,513184.08056640625,286459.65755911055,0.4336952310172635
2596,114.658203125,88.2880859375,28.287109375,513184.08056640625,270046.9658460108,0.4881289623474405
2597,114.658203125,92.8095703125,32.720703125,513184.08056640625,274480.4878370713,0.49994312924959594
2598,114.658203125,92.8095703125,28.287109375,654785.5014648438,284832.5973354282,0.4336952310172633
2599,114.658203125,92.8095703125,28.287109375,513184.08056640625,281040.2748003286,0.4336952310172633
2600,116.982421875,84.5380859375,25.220703125,529785.6264648438,267885.1542988504,0.4817577461406736
2601,112.158203125,84.5380859375,25.220703125,529785.6264648438,262589.07119072636,0.48175774614067374
2602,116.982421875,89.0595703125,25.220703125,529785.6264648438,280253.3912177372,0.42736786293484874
2603,116.982421875,84.5380859375,35.787109375,529785.6264648438,253103.0100760653,0.6779963413899482
2604,116.982421875,84.5380859375,25.220703125,138184.45556640625,245712.8734908382,0.4817577461406736
2605,116.982421875,89.0595703125,35.787109375,138184.45556640625,241617.0343498733,0.6014513514700394
2606,112.158203125,84.5380859375,35.787109375,138184.45556640625,227844.5061958598,0.6779963413899484
2607,112.158203125,89.0595703125,25.220703125,138184.45556640625,251046.51395247798,0.427367862934849
2608,112.158203125,89.0595703125,35.787109375,529785.6264648438,259606.7615494962,0.6014513514700397
2609,112.158203125,89.0595703125,35.787109375,138184.45556640625,237197.00855793816,0.6014513514700397
2610,126.982421875,89.5380859375,35.220703125,29786.12646484375,216373.88296458437,0.58484755271385
2611,122.158203125,89.5380859375,35.220703125,29786.12646484375,213222.20741421517,0.58484755271385
2612,126.982421875,84.0595703125,35.220703125,29786.12646484375,208538.41889595182,0.6762277002599277
2613,126.982421875,89.5380859375,25.787109375,29786.12646484375,227589.67216830235,0.43135535193019436
2614,126.982421875,89.5380859375,35.220703125,638183.9555664062,279854.50512865203,0.58484755271385
2615,126.982421875,84.0595703125,25.787109375,638183.9555664062,278654.07697837707,0.49875294215907423
2616,122.158203125,89.5380859375,25.787109375,638183.9555664062,289081.22788402776,0.4313553519301942
2617,122.158203125,84.0595703125,35.220703125,638183.9555664062,260089.79532989988,0.6762277002599276
2618,122.158203125,84.0595703125,25.787109375,29786.12646484375,216044.62468397073,0.4987529421590743
2619,122.158203125,84.0595703125,25.787109375,638183.9555664062,273581.5736040908,0.4987529421590743
2620,121.982421875,87.0380859375,30.220703125,779785.3764648438,277556.51918338926,0.5382093077270976
2621,127.158203125,87.0380859375,30.220703125,779785.3764648438,283081.77009869256,0.5382093077270979
2622,121.982421875,86.5595703125,30.220703125,779785.3764648438,276208.0912700717,0.5450736732721206
2623,121.982421875,87.0380859375,40.787109375,779785.3764648438,264487.2256503264,0.7194596370016494
2624,121.982421875,87.0380859375,30.220703125,888183.7055664062,279233.4604209296,0.5382093077270976
2625,121.982421875,86.5595703125,40.787109375,888183.7055664062,264782.89569018886,0.7286356840754633
2626,127.158203125,87.0380859375,40.787109375,888183.7055664062,271403.2232311989,0.7194596370016494
2627,127.158203125,86.5595703125,30.220703125,888183.7055664062,283426.9253501264,0.5450736732721206
2628,127.158203125,86.5595703125,40.787109375,779785.3764648438,268446.72103683517,0.7286356840754635
2629,127.158203125,86.5595703125,40.787109375,888183.7055664062,270080.4466467791,0.7286356840754635
2630,111.982421875,92.0380859375,40.220703125,279785.87646484375,251248.8620989306,0.6226342876087544
2631,117.158203125,92.0380859375,40.220703125,279785.87646484375,256437.96950988233,0.6226342876087545
2632,111.982421875,91.5595703125,40.220703125,279785.87646484375,250289.2998004406,0.6304479722278136
2633,111.982421875,92.0380859375,30.787109375,279785.87646484375,262284.36938074254,0.48069431685704567
2634,111.982421875,92.0380859375,40.220703125,388184.20556640625,256695.08601269138,0.6226342876087544
2635,111.982421875,91.5595703125,30.787109375,388184.20556640625,266912.45409578574,0.4867267404881309
2636,117.158203125,92.0380859375,30.787109375,388184.20556640625,273595.31268860766,0.4806943168570458
2637,117.158203125,91.5595703125,40.220703125,388184.20556640625,261054.70374677257,0.6304479722278136
2638,117.158203125,91.5595703125,30.787109375,279785.87646484375,266687.2630351044,0.48672674048813097
2639,117.158203125,91.5595703125,30.787109375,388184.20556640625,272522.2376486309,0.48672674048813097
2640,111.357421875,87.3505859375,27.095703125,748535.4077148438,270855.07425954036,0.4796783322105274
2641,122.783203125,87.3505859375,27.095703125,748535.4077148438,283742.6597674151,0.47967833221052747
2642,111.357421875,83.7470703125,27.095703125,748535.4077148438,260664.02099593522,0.5280153068855065
2643,111.357421875,87.3505859375,25.162109375,748535.4077148438,274147.83337989356,0.44602135276164295
2644,111.357421875,87.3505859375,27.095703125,919433.6743164062,273382.79484578146,0.4796783322105274
2645,111.357421875,83.7470703125,25.162109375,919433.6743164062,266186.09121692483,0.4909667284128348
2646,122.783203125,87.3505859375,25.162109375,919433.6743164062,289958.7303173313,0.44602135276164295
2647,122.783203125,83.7470703125,27.095703125,919433.6743164062,275676.45546921366,0.5280153068855064
2648,122.783203125,83.7470703125,25.162109375,748535.4077148438,276483.48368337995,0.4909667284128348
2649,122.783203125,83.7470703125,25.162109375,919433.6743164062,279028.0886847997,0.4909667284128348
2650,121.357421875,92.3505859375,37.095703125,248535.90771484375,262302.94888066896,0.5713664443328219
2651,112.783203125,92.3505859375,37.095703125,248535.90771484375,253830.15830468174,0.5713664443328219
2652,121.357421875,88.7470703125,37.095703125,248535.90771484375,254698.6851147613,0.6278177165508593
2653,121.357421875,92.3505859375,35.162109375,248535.90771484375,264568.0057018491,0.542551983160378
2654,121.357421875,92.3505859375,37.095703125,419434.17431640625,271810.6949786787,0.5713664443328219
2655,121.357421875,88.7470703125,35.162109375,419434.17431640625,265784.1839100467,0.5961563731234362
2656,112.783203125,92.3505859375,35.162109375,419434.17431640625,265072.11174814275,0.5425519831603778
2657,112.783203125,88.7470703125,37.095703125,419434.17431640625,254694.94157189768,0.6278177165508592
2658,112.783203125,88.7470703125,35.162109375,248535.90771484375,248509.21007247374,0.5961563731234363
2659,112.783203125,88.7470703125,35.162109375,419434.17431640625,256894.17432295598,0.5961563731234363
2660,126.357421875,84.8505859375,32.095703125,998535.1577148438,276234.1391623329,0.6049318144499871
2661,117.783203125,84.8505859375,32.095703125,998535.1577148438,267056.92572296713,0.6049318144499872
2662,126.357421875,91.2470703125,32.095703125,998535.1577148438,294295.95442266227,0.5110312636942237
2663,126.357421875,84.8505859375,30.162109375,998535.1577148438,279029.6200675449,0.5693615075109452
2664,126.357421875,84.8505859375,32.095703125,169434.42431640625,249087.52327323597,0.6049318144499871
2665,126.357421875,91.2470703125,30.162109375,169434.42431640625,265703.7801760222,0.4809823582294362
2666,117.783203125,84.8505859375,30.162109375,169434.42431640625,243825.9964941766,0.5693615075109452
2667,117.783203125,91.2470703125,32.095703125,169434.42431640625,255080.6236230986,0.5110312636942238
2668,117.783203125,91.2470703125,30.162109375,998535.1577148438,287523.7108771151,0.4809823582294363
2669,117.783203125,91.2470703125,30.162109375,169434.42431640625,257661.2704757418,0.4809823582294363
2670,116.357421875,89.8505859375,42.095703125,498535.65771484375,258360.21389146135,0.6886101668563175
2671,127.783203125,89.8505859375,42.095703125,498535.65771484375,269848.3587374256,0.6886101668563176
2672,116.357421875,86.2470703125,42.095703125,498535.65771484375,249618.77994929833,0.75722133263032
2673,116.357421875,89.8505859375,40.162109375,498535.65771484375,260298.9270921835,0.6583192329049876
2674,116.357421875,89.8505859375,42.095703125,669433.9243164062,262453.4500907301,0.6886101668563175
2675,116.357421875,86.2470703125,40.162109375,669433.9243164062,255298.43942725105,0.723912295852725
2676,127.783203125,89.8505859375,40.162109375,669433.9243164062,276316.648228683,0.6583192329049876
2677,127.783203125,86.2470703125,42.095703125,669433.9243164062,264889.53623466264,0.7572213326303197
2678,127.783203125,86.2470703125,40.162109375,498535.65771484375,262775.81417694606,0.723912295852725
2679,127.783203125,86.2470703125,40.162109375,669433.9243164062,266877.4069545946,0.723912295852725
2680,118.857421875,83.6005859375,34.595703125,373535.78271484375,249051.7586576419,0.672847313566528
2681,125.283203125,83.6005859375,34.595703125,373535.78271484375,255242.24817972572,0.6728473135665282
2682,118.857421875,84.9970703125,34.595703125,373535.78271484375,252737.4241399131,0.6481231883032614
2683,118.857421875,83.6005859375,32.662109375,373535.78271484375,251373.39113624627,0.6362966045209748
2684,118.857421875,83.6005859375,34.595703125,44434.54931640625,211363.88427150308,0.672847313566528
2685,118.857421875,84.9970703125,32.662109375,44434.54931640625,215824.3726921562,0.6129155541138941
2686,125.283203125,83.6005859375,32.662109375,44434.54931640625,217973.68279801463,0.6362966045209747
2687,125.283203125,84.9970703125,34.595703125,44434.54931640625,218450.41734790863,0.6481231883032617
2688,125.283203125,84.9970703125,32.662109375,373535.78271484375,261411.60937280828,0.6129155541138942
2689,125.283203125,84.9970703125,32.662109375,44434.54931640625,220485.79643915192,0.6129155541138942
2690,128.857421875,88.6005859375,24.595703125,873535.2827148438,300777.3753329229,0.4220015565504143
2691,115.283203125,88.6005859375,24.595703125,873535.2827148438,285275.30344751396,0.4220015565504142
2692,128.857421875,89.9970703125,24.595703125,873535.2827148438,304759.1977601331,0.4068192986413384
2693,128.857421875,88.6005859375,42.662109375,873535.2827148438,275180.95002033364,0.7207050252990548
2694,128.857421875,88.6005859375,24.595703125,544434.0493164062,293582.36295269226,0.4220015565504143
2695,128.857421875,89.9970703125,42.662109375,544434.0493164062,272038.5745307364,0.694776377879125
2696,115.283203125,88.6005859375,42.662109375,544434.0493164062,254979.18758699007,0.720705025299055
2697,115.283203125,89.9970703125,24.595703125,544434.0493164062,282309.36921747285,0.4068192986413385
2698,115.283203125,89.9970703125,42.662109375,873535.2827148438,264497.52568942844,0.6947763778791252
2699,115.283203125,89.9970703125,42.662109375,544434.0493164062,258288.78123209512,0.6947763778791252
2700,123.857421875,86.1005859375,39.595703125,123536.03271484375,235536.1212587892,0.7168992592702301
2701,110.283203125,86.1005859375,39.595703125,123536.03271484375,223839.1922349763,0.7168992592702297
2702,123.857421875,92.4970703125,39.595703125,123536.03271484375,247604.72119698446,0.6060638006322876
2703,123.857421875,86.1005859375,27.662109375,123536.03271484375,249568.67994015184,0.505994822090836
2704,123.857421875,86.1005859375,39.595703125,794433.7993164062,265346.5683919913,0.7168992592702301
2705,123.857421875,92.4970703125,27.662109375,794433.7993164062,298599.64817115857,0.4277660229260123
2706,110.283203125,86.1005859375,27.662109375,794433.7993164062,265983.9688611585,0.5059948220908358
2707,110.283203125,92.4970703125,39.595703125,794433.7993164062,266793.6556648824,0.6060638006322873
2708,110.283203125,92.4970703125,27.662109375,123536.03271484375,249630.33013065005,0.4277660229260121
2709,110.283203125,92.4970703125,27.662109375,794433.7993164062,282694.6577684575,0.4277660229260121
2710,113.857421875,91.1005859375,29.595703125,623535.5327148438,277013.55277086305,0.47396236922964025
2711,120.283203125,91.1005859375,29.595703125,623535.5327148438,284237.6730997718,0.47396236922963997
2712,113.857421875,87.4970703125,29.595703125,623535.5327148438,267844.7211354654,0.5209708074238802
2713,113.857421875,91.1005859375,37.662109375,623535.5327148438,266445.3283880683,0.5989791793099567
2714,113.857421875,91.1005859375,29.595703125,294434.29931640625,264883.9932014749,0.47396236922964025
2715,113.857421875,87.4970703125,37.662109375,294434.29931640625,246839.3791823071,0.6583870090412375
2716,120.283203125,91.1005859375,37.662109375,294434.29931640625,261208.2597346868,0.5989791793099564
2717,120.283203125,87.4970703125,29.595703125,294434.29931640625,263171.1008242273,0.5209708074238802
2718,120.283203125,87.4970703125,37.662109375,623535.5327148438,264401.28748923924,0.6583870090412374
2719,120.283203125,87.4970703125,37.662109375,294434.29931640625,253132.41328671144,0.6583870090412374
2720,112.607421875,85.4755859375,40.845703125,811035.3452148438,250865.9043027044,0.7509646420714964
2721,114.033203125,85.4755859375,40.845703125,811035.3452148438,252385.78725150894,0.7509646420714964
2722,112.607421875,85.6220703125,40.845703125,811035.3452148438,251258.43020017538,0.7480401728228955
2723,112.607421875,85.4755859375,33.912109375,811035.3452148438,258456.63283414187,0.6276330241186113
2724,112.607421875,85.4755859375,40.845703125,106934.48681640625,220961.23660062987,0.7509646420714964
2725,112.607421875,85.6220703125,33.912109375,106934.48681640625,227945.70397411898,0.6251888431603999
2726,114.033203125,85.4755859375,33.912109375,106934.48681640625,228900.62162005258,0.6276330241186114
2727,114.033203125,85.6220703125,40.845703125,106934.48681640625,222474.05467079915,0.7480401728228958
2728,114.033203125,85.6220703125,33.912109375,811035.3452148438,260429.04651904345,0.6251888431603999
2729,114.033203125,85.6220703125,33.912109375,106934.48681640625,229203.0069230729,0.6251888431603999
2730,122.607421875,90.4755859375,30.845703125,311035.84521484375,271712.62493614736,0.5016286920245616
2731,124.033203125,90.4755859375,30.845703125,311035.84521484375,273140.9834548177,0.5016286920245616
2732,122.607421875,90.6220703125,30.845703125,311035.84521484375,272045.16923142853,0.4997115807105656
2733,122.607421875,90.4755859375,43.912109375,311035.84521484375,256757.45817637796,0.70525757801387
2734,122.607421875,90.4755859375,30.845703125,606933.9868164062,282899.78124360956,0.5016286920245616
2735,122.607421875,90.6220703125,43.912109375,606933.9868164062,267674.2474181263,0.7025622431903473
2736,124.033203125,90.4755859375,43.912109375,606933.9868164062,268773.88783264044,0.7052575780138699
2737,124.033203125,90.6220703125,30.845703125,606933.9868164062,284800.01212308736,0.4997115807105657
2738,124.033203125,90.6220703125,43.912109375,311035.84521484375,258422.26860638568,0.7025622431903474
2739,124.033203125,90.6220703125,43.912109375,606933.9868164062,269122.4395414725,0.7025622431903474
2740,127.607421875,87.9755859375,35.845703125,561035.5952148438,273751.79009528924,0.6198291314854351
2741,129.033203125,87.9755859375,35.845703125,561035.5952148438,275174.78057102964,0.619829131485435
2742,127.607421875,88.1220703125,35.845703125,561035.5952148438,274134.127037508,0.6174411741095077
2743,127.607421875,87.9755859375,28.912109375,561035.5952148438,283436.5716891976,0.5028090732745609
2744,127.607421875,87.9755859375,35.845703125,856933.7368164062,279674.96772038273,0.6198291314854351
2745,127.607421875,88.1220703125,28.912109375,856933.7368164062,289985.8581921037,0.5008719480666322
2746,129.033203125,87.9755859375,28.912109375,856933.7368164062,291097.91844488814,0.5028090732745608
2747,129.033203125,88.1220703125,35.845703125,856933.7368164062,281553.90886654705,0.6174411741095077
2748,129.033203125,88.1220703125,28.912109375,561035.5952148438,285307.4696126901,0.500871948066632
2749,129.033203125,88.1220703125,28.912109375,856933.7368164062,291515.53811265674,0.500871948066632
2750,117.607421875,92.9755859375,25.845703125,61036.09521484375,243544.2047544528,0.39522130115964876
2751,119.033203125,92.9755859375,25.845703125,61036.09521484375,244729.77377862216,0.3952213011596488
2752,117.607421875,83.1220703125,25.845703125,61036.09521484375,226232.93593189758,0.512639468723399
2753,117.607421875,92.9755859375,38.912109375,61036.09521484375,227954.46147150928,0.5886355996712314
2754,117.607421875,92.9755859375,25.845703125,356934.23681640625,282576.2201013385,0.39522130115964876
2755,117.607421875,83.1220703125,38.912109375,356934.23681640625,241304.68691647274,0.763516136912988
2756,119.033203125,92.9755859375,38.912109375,356934.23681640625,265933.95084444736,0.5886355996712314
2757,119.033203125,83.1220703125,25.845703125,356934.23681640625,259268.43221383097,0.5126394687233993
2758,119.033203125,83.1220703125,38.912109375,61036.09521484375,212833.77798110186,0.7635161369129881
2759,119.033203125,83.1220703125,38.912109375,356934.23681640625,242667.3410114841,0.7635161369129881
2760,115.107421875,86.7255859375,33.345703125,186035.97021484375,243334.49349873434,0.5972814538404407
